filename	title	source	license
uc-bf-ham-macaroni.jpg	File:HK 旺角 Mongkok 始創中心 Pioneer Centre exhibition Oct 2017 IX1 fast food restaurant cup milktea coffee n Macaroni Ham.jpg	https://commons.wikimedia.org/wiki/File:HK_%E6%97%BA%E8%A7%92_Mongkok_%E5%A7%8B%E5%89%B5%E4%B8%AD%E5%BF%83_Pioneer_Centre_exhibition_Oct_2017_IX1_fast_food_restaurant_cup_milktea_coffee_n_Macaroni_Ham.jpg	CC BY-SA 4.0
uc-bf-drink-milk-tea.jpg	File:Fresh Milk Tea 1.jpg	https://commons.wikimedia.org/wiki/File:Fresh_Milk_Tea_1.jpg	CC BY-SA 4.0
uc-bf-drink-coffee.jpg	File:A small cup of coffee.JPG	https://commons.wikimedia.org/wiki/File:A_small_cup_of_coffee.JPG	CC BY-SA 2.0
uc-bf-drink-yuan-yang.jpg	File:Coffee with milk (563800).jpg	https://commons.wikimedia.org/wiki/File:Coffee_with_milk_(563800).jpg	CC0
uc-bf-drink-watercress.jpg	File:Chinese herbal honey.jpg	https://commons.wikimedia.org/wiki/File:Chinese_herbal_honey.jpg	CC0
uc-bf-drink-ovaltine.jpg	File:A cup of Ovaltine a piece of egg tart and coconut tart.jpg	https://commons.wikimedia.org/wiki/File:A_cup_of_Ovaltine_a_piece_of_egg_tart_and_coconut_tart.jpg	CC BY-SA 4.0
uc-bf-drink-lemon-tea.jpg	File:Hong Kong Style Lemon Tea from Lan Heung Cha Chaan Teng Tsuen Wan.jpg	https://commons.wikimedia.org/wiki/File:Hong_Kong_Style_Lemon_Tea_from_Lan_Heung_Cha_Chaan_Teng_Tsuen_Wan.jpg	CC BY-SA 4.0
uc-bf-drink-lemonade.jpg	File:Lemonade and teacup.jpg	https://commons.wikimedia.org/wiki/File:Lemonade_and_teacup.jpg	CC0
uc-bf-drink-lemonade.jpg			
uc-bf-drink-lemon-tea.jpg			
uc-bf-drink-watercress-lemon.jpg	File:A iced lemon with honey drink from The Spaghetti House.jpg	https://commons.wikimedia.org/wiki/File:A_iced_lemon_with_honey_drink_from_The_Spaghetti_House.jpg	CC BY-SA 4.0
uc-bf-drink-red-bean.jpg	File:Shaved ice with condensed milk and red beans.jpg	https://commons.wikimedia.org/wiki/File:Shaved_ice_with_condensed_milk_and_red_beans.jpg	CC BY-SA 2.0
uc-bf-drink-milk-tea-red-bean.jpg	File:HK SKD LOHAS Park mall food 大家樂 Cafe de Coral Restaurant 下午茶餐 afternoon tea meal set December 2025 N13P 13.jpg	https://commons.wikimedia.org/wiki/File:HK_SKD_LOHAS_Park_mall_food_%E5%A4%A7%E5%AE%B6%E6%A8%82_Cafe_de_Coral_Restaurant_%E4%B8%8B%E5%8D%88%E8%8C%B6%E9%A4%90_afternoon_tea_meal_set_December_2025_N13P_13.jpg	CC0
uc-noodles-spicy-base.jpg	File:水煮鱼 Spicy Fish with Rice - Spicy Fish, Glen Waverley (3012467062).jpg	https://commons.wikimedia.org/wiki/File:%E6%B0%B4%E7%85%AE%E9%B1%BC_Spicy_Fish_with_Rice_-_Spicy_Fish,_Glen_Waverley_(3012467062).jpg	CC BY-SA 2.0
uc-vn-chicken.jpg	File:HK 中環 Central 皇后大道中 99 Queen's Road Central 中環中心 The Center August 2022 Px3 02.jpg	https://commons.wikimedia.org/wiki/File:HK_%E4%B8%AD%E7%92%B0_Central_%E7%9A%87%E5%90%8E%E5%A4%A7%E9%81%93%E4%B8%AD_99_Queen%27s_Road_Central_%E4%B8%AD%E7%92%B0%E4%B8%AD%E5%BF%83_The_Center_August_2022_Px3_02.jpg	CC BY-SA 4.0
uc-vn-sausage.jpg	File:Bún riêu cua khô.jpg	https://commons.wikimedia.org/wiki/File:B%C3%BAn_ri%C3%AAu_cua_kh%C3%B4.jpg	CC BY-SA 2.0
uc-vn-lemongrass-wings.jpg	File:Chicken Wings in Coca Cola Sauce.jpg	https://commons.wikimedia.org/wiki/File:Chicken_Wings_in_Coca_Cola_Sauce.jpg	CC BY-SA 2.0
uc-vn-beef.jpg	File:Pho-Beef-Noodle-Soup-2008.jpg	https://commons.wikimedia.org/wiki/File:Pho-Beef-Noodle-Soup-2008.jpg	CC BY-SA 3.0
uc-vn-lemongrass-pork.jpg	File:Lemongrass Pork Chop and Fried Egg on Rice - Dessert House AUD8.30 (2477681667).jpg	https://commons.wikimedia.org/wiki/File:Lemongrass_Pork_Chop_and_Fried_Egg_on_Rice_-_Dessert_House_AUD8.30_(2477681667).jpg	CC BY-SA 2.0
uc-vn-tendon-balls.jpg	File:Pho, beef brisket, tendon, tripe (30025527004).jpg	https://commons.wikimedia.org/wiki/File:Pho,_beef_brisket,_tendon,_tripe_(30025527004).jpg	CC BY 2.0
uc-vn-combo-two.jpg	File:Chicken-pho-vietnamese-soup.JPG	https://commons.wikimedia.org/wiki/File:Chicken-pho-vietnamese-soup.JPG	CC BY 2.0
uc-spag-salmon.jpg	File:Pasta with cold-smoked salmon and peas in Loviisa.jpg	https://commons.wikimedia.org/wiki/File:Pasta_with_cold-smoked_salmon_and_peas_in_Loviisa.jpg	CC BY-SA 4.0
uc-spag-salmon.jpg			
uc-spag-salmon.jpg			
uc-bibi-fried-chicken.jpg	File:Chicken Teriyaki Don - J-Pub Shogun AUD11 (3428018378).jpg	https://commons.wikimedia.org/wiki/File:Chicken_Teriyaki_Don_-_J-Pub_Shogun_AUD11_(3428018378).jpg	CC BY-SA 2.0
uc-bibi-salmon.jpg	File:Yeoneo-albap.jpg	https://commons.wikimedia.org/wiki/File:Yeoneo-albap.jpg	CC0
uc-bibi-eel.jpg	File:Eel stone bowl rice.jpg	https://commons.wikimedia.org/wiki/File:Eel_stone_bowl_rice.jpg	CC BY-SA 3.0
uc-bibi-veg.jpg	File:Vegetable Dolsot Bibimbap - Goshen (4844718827).jpg	https://commons.wikimedia.org/wiki/File:Vegetable_Dolsot_Bibimbap_-_Goshen_(4844718827).jpg	CC BY-SA 2.0
uc-box-chicken-spam.jpg	File:MW Four Treasures Rice from Hopson One, Beijing (20210722174613).jpg	https://commons.wikimedia.org/wiki/File:MW_Four_Treasures_Rice_from_Hopson_One,_Beijing_(20210722174613).jpg	CC BY-SA 4.0
uc-box-pork-sausage.jpg	File:Pork Chop, Bacon, Sausage with Rice.JPG	https://commons.wikimedia.org/wiki/File:Pork_Chop,_Bacon,_Sausage_with_Rice.JPG	CC BY-SA 4.0
uc-box-mixed-grill.jpg	File:Cajun Grilled Fish, Savoury Rice and Mixed Baked Vegetables (17459785061).jpg	https://commons.wikimedia.org/wiki/File:Cajun_Grilled_Fish,_Savoury_Rice_and_Mixed_Baked_Vegetables_(17459785061).jpg	CC BY 2.0
uc-box-four.jpg	File:HK 中環 Central 香港站 Hong Kong MTR Station concourse shop October 2020 SS2 04.jpg	https://commons.wikimedia.org/wiki/File:HK_%E4%B8%AD%E7%92%B0_Central_%E9%A6%99%E6%B8%AF%E7%AB%99_Hong_Kong_MTR_Station_concourse_shop_October_2020_SS2_04.jpg	CC BY-SA 4.0
uc-curry-crab-pancake.jpg	File:Curry rice @ CoCoIchi カニクリームコロッケ+ほうれん草カレー (2054356509).jpg	https://commons.wikimedia.org/wiki/File:Curry_rice_@_CoCoIchi_%E3%82%AB%E3%83%8B%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%A0%E3%82%B3%E3%83%AD%E3%83%83%E3%82%B1%2B%E3%81%BB%E3%81%86%E3%82%8C%E3%82%93%E8%8D%89%E3%82%AB%E3%83%AC%E3%83%BC_(2054356509).jpg	CC BY 2.0
uc-curry-cheese-chicken.jpg	File:Cheese naan and Curry 01.jpg	https://commons.wikimedia.org/wiki/File:Cheese_naan_and_Curry_01.jpg	CC BY 4.0
uc-curry-sesame-wings.jpg	File:Japanese Chicken Katsu Curry Bowl.jpg	https://commons.wikimedia.org/wiki/File:Japanese_Chicken_Katsu_Curry_Bowl.jpg	CC0
uc-curry-chicken-cutlet.jpg	File:Awa-odori Chicken Katsu Curry 01.jpg	https://commons.wikimedia.org/wiki/File:Awa-odori_Chicken_Katsu_Curry_01.jpg	CC BY 4.0
uc-curry-ebi.jpg	File:Black curry hamburg and fried shrimp (5447711489).jpg	https://commons.wikimedia.org/wiki/File:Black_curry_hamburg_and_fried_shrimp_(5447711489).jpg	CC BY-SA 2.0
uc-curry-grilled-cheese.jpg	File:Brisket and grilled cheese sandwich with a side of French fries.jpg	https://commons.wikimedia.org/wiki/File:Brisket_and_grilled_cheese_sandwich_with_a_side_of_French_fries.jpg	CC BY-SA 4.0
uc-salad-chicken.jpg	File:Caesar Salad & Grilled Chicken (30548011308).jpg	https://commons.wikimedia.org/wiki/File:Caesar_Salad_%26_Grilled_Chicken_(30548011308).jpg	CC BY 2.0
uc-salad-salmon.jpg	File:2014 smoked salmon and egg salad toasted baguette.JPG	https://commons.wikimedia.org/wiki/File:2014_smoked_salmon_and_egg_salad_toasted_baguette.JPG	CC BY-SA 3.0
uc-salad-karaage.jpg	File:Crispy kara-áge don (S) - Goemon Ramen Bar 2026-04-10.jpg	https://commons.wikimedia.org/wiki/File:Crispy_kara-%C3%A1ge_don_(S)_-_Goemon_Ramen_Bar_2026-04-10.jpg	CC0
uc-salad-duck.jpg	File:Changing Plate - Lake House Restaurant, Daylesford.jpg	https://commons.wikimedia.org/wiki/File:Changing_Plate_-_Lake_House_Restaurant,_Daylesford.jpg	CC BY-SA 2.0
uc-veg-beancurd.jpg	File:鲜腐竹卷 Steamed Beancurd Rolls - Chongqing Hotpot AUD3.80 small (3495769061).jpg	https://commons.wikimedia.org/wiki/File:%E9%B2%9C%E8%85%90%E7%AB%B9%E5%8D%B7_Steamed_Beancurd_Rolls_-_Chongqing_Hotpot_AUD3.80_small_(3495769061).jpg	CC BY-SA 2.0
uc-veg-curry-fish.jpg	File:Curry Rice for Vegetarians, My Anime Café.jpg	https://commons.wikimedia.org/wiki/File:Curry_Rice_for_Vegetarians,_My_Anime_Caf%C3%A9.jpg	CC BY-SA 4.0
uc-veg-curry-squid.jpg	File:Deep-fried Tofu Japanese Curry Rice - MOGUMOGU 2024-07-26.jpg	https://commons.wikimedia.org/wiki/File:Deep-fried_Tofu_Japanese_Curry_Rice_-_MOGUMOGU_2024-07-26.jpg	CC0
uc-rice-1.jpg	File:Hong Kong International Airport Level 7 canteen food 30-07-2025.jpg	https://commons.wikimedia.org/wiki/File:Hong_Kong_International_Airport_Level_7_canteen_food_30-07-2025.jpg	CC BY-SA 4.0
uc-rice-2.jpg	File:A Chinese official weighing out the rice to give to prisoners Wellcome V0041447.jpg	https://commons.wikimedia.org/wiki/File:A_Chinese_official_weighing_out_the_rice_to_give_to_prisoners_Wellcome_V0041447.jpg	CC BY 4.0
uc-rice-3.jpg	File:Chinese spicy soup rice noodle with spicy tofu.jpg	https://commons.wikimedia.org/wiki/File:Chinese_spicy_soup_rice_noodle_with_spicy_tofu.jpg	CC0
uc-daily-soup.jpg	File:-2022-02-01 Bowl of spring vegetable soup, Trimingham, Norfolk.JPG	https://commons.wikimedia.org/wiki/File:-2022-02-01_Bowl_of_spring_vegetable_soup,_Trimingham,_Norfolk.JPG	CC BY-SA 4.0
uc-scallion-pork.jpg	File:HK SKD TKO 將軍澳 Tseung Kwan O 坑口 Hang Hau 東港城 East Point City mall shop 家上海 Modern Shanghai Restaurant September 2022 Px3 02.jpg	https://commons.wikimedia.org/wiki/File:HK_SKD_TKO_%E5%B0%87%E8%BB%8D%E6%BE%B3_Tseung_Kwan_O_%E5%9D%91%E5%8F%A3_Hang_Hau_%E6%9D%B1%E6%B8%AF%E5%9F%8E_East_Point_City_mall_shop_%E5%AE%B6%E4%B8%8A%E6%B5%B7_Modern_Shanghai_Restaurant_September_2022_Px3_02.jpg	CC BY-SA 4.0
uc-scallion-chicken.jpg	File:A chicken steak and fish steaks with fried eggs rice with garlic sauce.jpg	https://commons.wikimedia.org/wiki/File:A_chicken_steak_and_fish_steaks_with_fried_eggs_rice_with_garlic_sauce.jpg	CC BY-SA 4.0
uc-tw-chicken.jpg	File:Braised Pork & White Cabbage Meal.jpg	https://commons.wikimedia.org/wiki/File:Braised_Pork_%26_White_Cabbage_Meal.jpg	CC BY-SA 4.0
uc-bibi-eel.jpg			
uc-tw-fish.jpg	File:Braised Pork & Wild Mushroom Rice with Sauce.jpg	https://commons.wikimedia.org/wiki/File:Braised_Pork_%26_Wild_Mushroom_Rice_with_Sauce.jpg	CC BY-SA 4.0
uc-tw-salmon.jpg	File:Braised Pork Chop Bento (Taiwan).jpg	https://commons.wikimedia.org/wiki/File:Braised_Pork_Chop_Bento_(Taiwan).jpg	CC BY-SA 4.0
uc-tw-karaage.jpg	File:Crispy Chicken Rice - YourThai (444240080).jpg	https://commons.wikimedia.org/wiki/File:Crispy_Chicken_Rice_-_YourThai_(444240080).jpg	CC BY-SA 2.0
uc-dry-pot-beef.jpg	File:Beef dry pot - Massachusetts.jpg	https://commons.wikimedia.org/wiki/File:Beef_dry_pot_-_Massachusetts.jpg	CC0
uc-sichuan-mei-cai.jpg	File:Braised Pork with Preserved Vegetables.jpg	https://commons.wikimedia.org/wiki/File:Braised_Pork_with_Preserved_Vegetables.jpg	CC BY-SA 4.0
uc-sichuan-fish.jpg	File:酸菜魚.jpg	https://commons.wikimedia.org/wiki/File:%E9%85%B8%E8%8F%9C%E9%AD%9A.jpg	CC BY-SA 4.0
uc-sichuan-steam-fish.jpg	File:Chinese Steamed Perch.jpg	https://commons.wikimedia.org/wiki/File:Chinese_Steamed_Perch.jpg	CC BY-SA 2.0
uc-tea-cutlet-chicken.jpg	File:02024 1553 Polish platter, chicken cutlet and soup.jpg	https://commons.wikimedia.org/wiki/File:02024_1553_Polish_platter,_chicken_cutlet_and_soup.jpg	CC BY-SA 4.0
uc-tea-fried-leg.jpg	File:Crispy Fried Chicken Drumsticks Leg Piece.jpg	https://commons.wikimedia.org/wiki/File:Crispy_Fried_Chicken_Drumsticks_Leg_Piece.jpg	CC BY-SA 4.0
homemade-beef-burger.jpg			
fried-fish-burger.jpg			
uc-tea-cheese-chicken-burger.jpg	File:Argentine chicken burger sandwich with lettuce, tomato, fried egg, and mozzarella cheese on Don Yeyo bun - Alternate close-up.jpg	https://commons.wikimedia.org/wiki/File:Argentine_chicken_burger_sandwich_with_lettuce,_tomato,_fried_egg,_and_mozzarella_cheese_on_Don_Yeyo_bun_-_Alternate_close-up.jpg	CC BY-SA 3.0
uc-tea-chicken-burger.jpg	File:Burger and fries on a wooden plate.jpg	https://commons.wikimedia.org/wiki/File:Burger_and_fries_on_a_wooden_plate.jpg	CC BY-SA 4.0
uc-tea-hotdog.jpg	File:Abeles heymann beef hot dog package.jpg	https://commons.wikimedia.org/wiki/File:Abeles_heymann_beef_hot_dog_package.jpg	CC BY-SA 4.0
uc-tea-ham-cheese-croissant.jpg	File:Ham & cheese croissant - Bread & Milk 2024-05-22.jpg	https://commons.wikimedia.org/wiki/File:Ham_%26_cheese_croissant_-_Bread_%26_Milk_2024-05-22.jpg	CC0
uc-tea-tuna-croissant.jpg	File:Atún Picante (Nikkei)-Spicy tuna 'uramaki', cucumber, avocado, cilantro, ají limo, puffed quinoa.jpg	https://commons.wikimedia.org/wiki/File:At%C3%BAn_Picante_(Nikkei)-Spicy_tuna_%27uramaki%27,_cucumber,_avocado,_cilantro,_aj%C3%AD_limo,_puffed_quinoa.jpg	CC BY 2.0
uc-tea-tomato-chicken.jpg	File:Argentine chicken burger sandwich with lettuce, tomato, fried egg, and mozzarella cheese on Don Yeyo bun - Close-up.jpg	https://commons.wikimedia.org/wiki/File:Argentine_chicken_burger_sandwich_with_lettuce,_tomato,_fried_egg,_and_mozzarella_cheese_on_Don_Yeyo_bun_-_Close-up.jpg	CC BY-SA 3.0
uc-tea-salmon-croissant.jpg	File:Liat Portal for Foodie Disorder - Open sandwich with smoked salmon, avocado, and coleslaw.jpg	https://commons.wikimedia.org/wiki/File:Liat_Portal_for_Foodie_Disorder_-_Open_sandwich_with_smoked_salmon,_avocado,_and_coleslaw.jpg	CC BY-SA 4.0
uc-tea-tomato-cheese.jpg	File:CHEESE & TOMATO CROISSANT - Trading Post Coffee Roasters 2025-11-25.jpg	https://commons.wikimedia.org/wiki/File:CHEESE_%26_TOMATO_CROISSANT_-_Trading_Post_Coffee_Roasters_2025-11-25.jpg	CC0
uc-tea-double-noodles.jpg	File:HK cooking 農心非油炸辛拉麵 Nongshim Korean 辛辣即食麵 Instant Noodle August 2026 N13P 02.jpg	https://commons.wikimedia.org/wiki/File:HK_cooking_%E8%BE%B2%E5%BF%83%E9%9D%9E%E6%B2%B9%E7%82%B8%E8%BE%9B%E6%8B%89%E9%BA%B5_Nongshim_Korean_%E8%BE%9B%E8%BE%A3%E5%8D%B3%E9%A3%9F%E9%BA%B5_Instant_Noodle_August_2026_N13P_02.jpg	CC0
uc-tea-scallion-noodles-chicken.jpg	File:Maokong Tea Seed Oil Noodles.jpg	https://commons.wikimedia.org/wiki/File:Maokong_Tea_Seed_Oil_Noodles.jpg	CC BY-SA 4.0
uc-tea-scallion-noodles-pork.jpg	File:HK SKD TKO 將軍澳 Tseung Kwan O 坑口 Hang Hau 東港城 East Point City mall shop 家上海 Modern Shanghai Restaurant September 2022 Px3 02.jpg	https://commons.wikimedia.org/wiki/File:HK_SKD_TKO_%E5%B0%87%E8%BB%8D%E6%BE%B3_Tseung_Kwan_O_%E5%9D%91%E5%8F%A3_Hang_Hau_%E6%9D%B1%E6%B8%AF%E5%9F%8E_East_Point_City_mall_shop_%E5%AE%B6%E4%B8%8A%E6%B5%B7_Modern_Shanghai_Restaurant_September_2022_Px3_02.jpg	CC BY-SA 4.0
uc-tea-french-toast.jpg	File:Hong Kong french Toast - Aberdeen Seafood, Brighton 2026-07-19.jpg	https://commons.wikimedia.org/wiki/File:Hong_Kong_french_Toast_-_Aberdeen_Seafood,_Brighton_2026-07-19.jpg	CC0
uc-tea-redbean-toast.jpg	File:HK Central 大家樂 Cafe de Coral Restaurant 華懋大廈 ChinaChem Building Jan 2019 SSG afternoon tea time 01.jpg	https://commons.wikimedia.org/wiki/File:HK_Central_%E5%A4%A7%E5%AE%B6%E6%A8%82_Cafe_de_Coral_Restaurant_%E8%8F%AF%E6%87%8B%E5%A4%A7%E5%BB%88_ChinaChem_Building_Jan_2019_SSG_afternoon_tea_time_01.jpg	CC BY-SA 4.0
uc-tea-cartilage.jpg	File:04 Siu Mai - East Harbor Seafood Palace.jpg	https://commons.wikimedia.org/wiki/File:04_Siu_Mai_-_East_Harbor_Seafood_Palace.jpg	CC BY-SA 2.0
uc-tea-chicken-skewers.jpg	File:Yakitori (Teriyaki Chicken Skewers).jpg	https://commons.wikimedia.org/wiki/File:Yakitori_(Teriyaki_Chicken_Skewers).jpg	CC BY 2.0
uc-th-classic-mt.jpg	File:MC 澳門 Macau JW Marriott 萬豪酒店 hotel Urban Kitchen restaurant 自助餐廳 buffet 午餐 lunch 黑白奶茶杯 classic Black and White milkTea cup November 2024 R12S 01.jpg	https://commons.wikimedia.org/wiki/File:MC_%E6%BE%B3%E9%96%80_Macau_JW_Marriott_%E8%90%AC%E8%B1%AA%E9%85%92%E5%BA%97_hotel_Urban_Kitchen_restaurant_%E8%87%AA%E5%8A%A9%E9%A4%90%E5%BB%B3_buffet_%E5%8D%88%E9%A4%90_lunch_%E9%BB%91%E7%99%BD%E5%A5%B6%E8%8C%B6%E6%9D%AF_classic_Black_and_White_milkTea_cup_November_2024_R12S_01.jpg	CC0
uc-th-pearls-mt.jpg	File:A mubbles milk tea.jpg	https://commons.wikimedia.org/wiki/File:A_mubbles_milk_tea.jpg	CC BY-SA 4.0
uc-th-pearls-mt.jpg			
uc-th-pineapple-mt.jpg			
uc-th-pineapple-mt.jpg	File:Pineapple bingsu 0a.jpg	https://commons.wikimedia.org/wiki/File:Pineapple_bingsu_0a.jpg	CC BY-SA 4.0
uc-th-agar-mt.jpg	File:Kopi Jelly Milk Tea, May 2025.jpg	https://commons.wikimedia.org/wiki/File:Kopi_Jelly_Milk_Tea,_May_2025.jpg	CC BY-SA 4.0
uc-th-redbean-mt.jpg	File:HK SKD LOHAS Park mall food 大家樂 Cafe de Coral Restaurant 下午茶餐 afternoon tea meal set December 2025 N13P 13.jpg	https://commons.wikimedia.org/wiki/File:HK_SKD_LOHAS_Park_mall_food_%E5%A4%A7%E5%AE%B6%E6%A8%82_Cafe_de_Coral_Restaurant_%E4%B8%8B%E5%8D%88%E8%8C%B6%E9%A4%90_afternoon_tea_meal_set_December_2025_N13P_13.jpg	CC0
uc-th-pudding-mt.jpg	File:A Japanese Milk Tea Pudding.jpg	https://commons.wikimedia.org/wiki/File:A_Japanese_Milk_Tea_Pudding.jpg	CC BY-SA 4.0
uc-th-coffee-crystal.jpg	File:Hot Coffee meets Soy Milk(2).jpg	https://commons.wikimedia.org/wiki/File:Hot_Coffee_meets_Soy_Milk(2).jpg	CC BY-SA 4.0
uc-th-gt-crystal.jpg	File:Green tea with jasmine and salt under the microscope.jpg	https://commons.wikimedia.org/wiki/File:Green_tea_with_jasmine_and_salt_under_the_microscope.jpg	CC BY-SA 4.0
uc-th-mango-boba.jpg	File:Popping boba, bursting boba.jpg	https://commons.wikimedia.org/wiki/File:Popping_boba,_bursting_boba.jpg	CC BY-SA 4.0
uc-th-mango-boba.jpg			
uc-th-soda-peach.jpg			
uc-th-mango-boba.jpg			
uc-th-classic-mt.jpg			
uc-th-cheese-sjc.jpg	File:Arena magazine - Volume 04 (1891) (14781206735).jpg	https://commons.wikimedia.org/wiki/File:Arena_magazine_-_Volume_04_(1891)_(14781206735).jpg	No restrictions
uc-th-cheese-jasmine.jpg	File:Dilmah Green Tea Jasmine Petals MJF Group 1.JPG	https://commons.wikimedia.org/wiki/File:Dilmah_Green_Tea_Jasmine_Petals_MJF_Group_1.JPG	CC BY-SA 3.0
uc-th-cheese-rose.jpg	File:Beautiful Yellow rose photography.jpg	https://commons.wikimedia.org/wiki/File:Beautiful_Yellow_rose_photography.jpg	CC0
uc-th-cheese-osmanthus.jpg	File:牡丹-金桂飄香 Paeonia suffruticosa 'Golden Osmanthus Fragrance' -菏澤曹州牡丹園 Heze, China- (12516907775).jpg	https://commons.wikimedia.org/wiki/File:%E7%89%A1%E4%B8%B9-%E9%87%91%E6%A1%82%E9%A3%84%E9%A6%99_Paeonia_suffruticosa_%27Golden_Osmanthus_Fragrance%27_-%E8%8F%8F%E6%BE%A4%E6%9B%B9%E5%B7%9E%E7%89%A1%E4%B8%B9%E5%9C%92_Heze,_China-_(12516907775).jpg	CC BY-SA 2.0
uc-th-cheese-alishan.jpg	File:Jin Xuan oolong tea.jpg	https://commons.wikimedia.org/wiki/File:Jin_Xuan_oolong_tea.jpg	CC BY-SA 4.0
uc-th-cheese-choco.jpg	File:Chocolate Cupcakes with Chocolate Cream Cheese Frosting (3144586909).jpg	https://commons.wikimedia.org/wiki/File:Chocolate_Cupcakes_with_Chocolate_Cream_Cheese_Frosting_(3144586909).jpg	CC BY 2.0
uc-th-cream-jasmine.jpg			
uc-th-cheese-rose.jpg			
uc-th-cheese-osmanthus.jpg			
uc-th-cream-jasmine.jpg	File:Beautify your homes (15727472334).jpg	https://commons.wikimedia.org/wiki/File:Beautify_your_homes_(15727472334).jpg	Public domain
uc-th-cream-sticky.jpg	File:Tuna in kimchi sauce, green olives, and black beans on sticky rice, with black pepper - Massachusetts.jpg	https://commons.wikimedia.org/wiki/File:Tuna_in_kimchi_sauce,_green_olives,_and_black_beans_on_sticky_rice,_with_black_pepper_-_Massachusetts.jpg	CC0
uc-th-cream-jasmine.jpg			
uc-th-soda-passion.jpg	File:Pasito.jpg	https://commons.wikimedia.org/wiki/File:Pasito.jpg	CC BY-SA 4.0
uc-th-soda-peach.jpg	File:Peach soda soft drink.jpg	https://commons.wikimedia.org/wiki/File:Peach_soda_soft_drink.jpg	CC BY-SA 4.0
uc-th-soda-passion.jpg			
uc-th-coconut.jpg	File:Limon - Janet Drinking Coconut Milk.jpg	https://commons.wikimedia.org/wiki/File:Limon_-_Janet_Drinking_Coconut_Milk.jpg	CC BY-SA 2.0
uc-th-choco-coco.jpg	File:Chocolate white coconut,2011-11-28.jpg	https://commons.wikimedia.org/wiki/File:Chocolate_white_coconut,2011-11-28.jpg	CC BY-SA 3.0
uc-th-aladdin.jpg	File:CoCo Pudding Milk tea.jpg	https://commons.wikimedia.org/wiki/File:CoCo_Pudding_Milk_tea.jpg	CC BY-SA 4.0
uc-th-uncle.jpg	File:Biko in a bilao is a popular Filipino delicacy made of glutinous rice, coconut milk, and brown sugar, traditionally served in a bilao (a round, flat woven bamboo tray) for sharing during celebrations or special occasions.jpg	https://commons.wikimedia.org/wiki/File:Biko_in_a_bilao_is_a_popular_Filipino_delicacy_made_of_glutinous_rice,_coconut_milk,_and_brown_sugar,_traditionally_served_in_a_bilao_(a_round,_flat_woven_bamboo_tray)_for_sharing_during_celebrations_or_special_occasions.jpg	CC BY-SA 4.0
uc-th-one-lemon.jpg	File:HK Sunday night West Kln Promenade 維他 Vita Soft Drink Vending Machine Lemon Tea 02.JPG	https://commons.wikimedia.org/wiki/File:HK_Sunday_night_West_Kln_Promenade_%E7%B6%AD%E4%BB%96_Vita_Soft_Drink_Vending_Machine_Lemon_Tea_02.JPG	CC BY-SA 3.0
uc-th-honey-lemon-aiyu.jpg	File:Honey Lemon Tea.jpg	https://commons.wikimedia.org/wiki/File:Honey_Lemon_Tea.jpg	CC BY 4.0
uc-th-tropical.jpg	File:Iced lychee tea and Es teh manis - Bali 2025-09-25.jpg	https://commons.wikimedia.org/wiki/File:Iced_lychee_tea_and_Es_teh_manis_-_Bali_2025-09-25.jpg	CC0
uc-th-tea-sjc.jpg	File:BZC Oolong tea leaf.jpg	https://commons.wikimedia.org/wiki/File:BZC_Oolong_tea_leaf.jpg	CC BY-SA 3.0
uc-th-tea-jasmine.jpg	File:Dilmah Green Tea Jasmine Petals MJF Group 2.JPG	https://commons.wikimedia.org/wiki/File:Dilmah_Green_Tea_Jasmine_Petals_MJF_Group_2.JPG	CC BY-SA 3.0
uc-th-tea-rose.jpg	File:ChaTraMue Thai Tea Shop Philippines thai tea3.jpg	https://commons.wikimedia.org/wiki/File:ChaTraMue_Thai_Tea_Shop_Philippines_thai_tea3.jpg	CC BY-SA 4.0
uc-th-tea-rose.jpg			
uc-th-tea-alishan.jpg	File:Jin Xuan oolong tea.jpg	https://commons.wikimedia.org/wiki/File:Jin_Xuan_oolong_tea.jpg	CC BY-SA 4.0
uc-th-tea-roselle.jpg	File:A glass of hibiscus tea 01.jpg	https://commons.wikimedia.org/wiki/File:A_glass_of_hibiscus_tea_01.jpg	CC BY 2.0
uc-th-tea-hibiscus.jpg	File:Pavlova cake - Down under dessert.jpg	https://commons.wikimedia.org/wiki/File:Pavlova_cake_-_Down_under_dessert.jpg	CC BY 2.0
uc-th-tea-berry.jpg	File:Spices, their nature and growth, the vanilla bean, a talk on tea (1915) (14577605078).jpg	https://commons.wikimedia.org/wiki/File:Spices,_their_nature_and_growth,_the_vanilla_bean,_a_talk_on_tea_(1915)_(14577605078).jpg	No restrictions
uc-th-tea-rose-peach.jpg	File:Rock Hill Peach Tea (Ruth's Rose Garden).jpg	https://commons.wikimedia.org/wiki/File:Rock_Hill_Peach_Tea_(Ruth%27s_Rose_Garden).jpg	CC BY 2.0
uc-th-tea-rose-peach.jpg			
uc-th-tea-rose-peach.jpg			
uc-th-wm.jpg	File:Winter Melon Tea (Taiwan).jpg	https://commons.wikimedia.org/wiki/File:Winter_Melon_Tea_(Taiwan).jpg	CC BY-SA 4.0
uc-th-wm.jpg			
uc-th-wm-grass.jpg			
